user ID,Name,Age,Gender,Academic Background,Field of Study,Skills,Industry Interest,Job Type Interest,Location Interest,Salary Expectation (in USD),desired company
996824,Rylen,48,Female," bachelor""s degree",Computer Science,"power bi, Python, Data Structures",Technology,Part-time," London, United Kingdom",90000, Emerson Electric Co
902478,Kamryn,23,Male,Associate's degree,Computer Science,"Rstudio, Python, Data Structures",Agriculture,Full-time," Berlin, Germany",120000, Honeywell Automation India Ltd
975779,Amani,33,Female,Bachelor's degree,Computer Science,"Rstudio, Python, Data Structures",Energy,Freelance," Madrid, Spain",110000," Rockwell Automation, Inc"
945142,Zayd,37,Female,Master's degree,Computer Science,"Rstudio, Python, Data Structures",Retail,Full-time," Rome, Italy",100000, Siemens AG
823809,Eleanore,25,Female,Bachelor's degree,Industrial Engineering,Process design and optimization Lean manufacturing Quality control,Technology,Full-time," Moscow, Russia",130000, Yokogawa Electric Corporation
758983,Koda,40,Male,Master's degree,Psychology,Cognitive behavioral therapy Psychometric testing Research design and analysis,Transportation,Internship," Amsterdam, Netherlands",150000, Bombardier Inc
968709,Eymen,22,Male,Bachelor's degree,Environmental Science,Data analysis and interpretation Ecosystem modeling Climate change adaptation planning,Marketing,Freelance," Vienna, Austria",65000, General Electric Company
964014,Makenzie,64,Male,Associate's degree,Computer Science,Algorithm design and analysis Object-oriented programming Database management,Media,Part-time," Athens, Greece",85000, Airbus SE
983143,Kaysan,33,Female,Bachelor's degree,Journalism,Investigative reporting Multimedia storytelling Data journalism,Consulting,Full-time," Lisbon, Portugal",30000, Boeing Co
982930,Aiyana,30,Male,Associate's degree,Mechanical Engineering,Material science CAD modeling and simulation Robotics,Technology,Full-time," Copenhagen, Denmark",45000, Lockheed Martin Corporation
998314,Ivanna,22,Male,Master's degree,Business Administration,Financial analysis and forecasting Strategic planning Project management,Technology,Contract," Brussels, Belgium",70000, BAE Systems plc
996237,Zaylen,34,Female,Bachelor's degree,Biology,Genetic analysis and manipulation Microscopy and imaging techniques Field research and data collection,Technology,Full-time," Helsinki, Finland",75000," Huntington Ingalls Industries, Inc"
987376,Kaislee,0,Male,Bachelor's degree,Graphic Design,Typography and layout design Branding and identity design User experience design,Technology,Full-time," Oslo, Norway",80000, CACI International Inc
964277,Marquise,37,Female,Master's degree,Political Science,Comparative politics international relations Political theory,Technology,Contract," Stockholm, Sweden",40000," Leidos Holdings, Inc"
974614,Adalynne,40,Female," bachelor""s degree",Anthropology,Ethnographic field methods Cultural analysis and interpretation Linguistic anthropology,technology,Part-time," Zurich, Switzerland",60000, Booz Allen Hamilton Holding Corporation
407243,Kolt,20,male,Associate's degree,physcics ,Quantum mechanics Mathematical modeling and simulation Experimental design and data analysis,healthcare,Full-time," Warsaw, Poland",20000,continue
983857,Bexley,38,female,Bachelor's degree,education,Curriculum design and evaluation Classroom management and instruction Educational psychology and assessment,Construction,Freelance," Budapest, Hungary",65000, Accenture plc
961262,Zuri,31,female,Bachelor's degree,marketing,Market research and analysis Brand management Digital marketing and advertising,Technology,Full-time," Dubrovnik, Croatia",50000, Capgemini SE
982735,Karsen,32,male,Master's degree,Linguistics,Phonetics and phonology Semantics and pragmatics Language acquisition and development,media,Contract," Reykjavik, Iceland",90000, Tata Consultancy Services Limited
962105,Emanuele,20,female," bachelor""s degree",Architecture,Architectural drafting and design Building materials and construction techniques Sustainable design and green building,construction,Part-time," Edinburgh, United Kingdom",100000, Infosys Limited
983653,Kavita,36,Female,Bachelor's degree,chemistry,Chemical synthesis and analysis Spectroscopy and analytical techniques Biochemistry and molecular biology,fintech,Freelance," Dublin, Ireland",65000, Wipro Limited
988773,Jaelyn,23,Male,Master's degree,social work ,Case management and client assessment Crisis intervention and counseling Policy analysis and advocacy,healthcare,Full-time," Prague, Czech Republic",85000, Cognizant Technology Solutions Corporation
979595,Adreanna,40,Female,Master's degree,music,Music theory and composition Performance technique and interpretation Music technology and production,Technology,Full-time," Tallinn, Estonia",30000, IBM Corporation
989332,Kaelani,29,Male,Bachelor's degree,history,Historical research and interpretation Archival research and documentation Oral history interviewing and analysis,media,Contract," Riga, Latvia",45000, Hewlett Packard Enterprise Company
987894,Maksim,30,Female,Bachelor's degree,economics,Micro and macroeconomic analysis Econometrics and statistical analysis Game theory and decision-making,healthcare,Part-time," Vilnius, Lithuania",70000, Oracle Corporation
981802,Kymari,41,Male,Master's degree,theather,Acting technique and performance Stagecraft and production design Dramaturgy and playwriting,Technology,Full-time," Sofia, Bulgaria",75000, SAP SE
990269,Nalanie,29,Female,Bachelor's degree,Public Health,Epidemiological research and analysis Health policy and management Community health promotion and education,education,Freelance," Bucharest, Romania",85000," Salesforcecom, Inc"
994643,Kaysin,36,Male,Bachelor's degree,Philosophy,Epistemology and metaphysics Ethics and moral philosophy Political and social philosophy,media,Full-time," Belgrade, Serbia",25000, Microsoft Corporation
977929,Karolina,26,Female,Bachelor's degree,Criminal Justice,"Epistemology and metaphysics Ethics and moral philosophy Political and social philosophy
Criminal Justice",education,Full-time," Sarajevo, Bosnia and Herzegovina",55000," Amazon Web Services, Inc"
980597,Amiah,24,Female,Master's degree,art history ,Art criticism and theory Museum studies and curation Visual culture and media studies,Construction,Internship," Bratislava, Slovakia",65000, Alphabet Inc
964665,Kyri,29,Male,Bachelor's degree,Mathematics,Calculus and advanced algebra Geometry and topology Probability and statistics,Manufacturing,Freelance," Ljubljana, Slovenia",55000," Facebook, Inc"
962510,Jossue,32,Female,Master's degree,sociology ,Social research methods Cultural analysis and interpretation Social inequality and stratification,media ,Part-time," Zagreb, Croatia",35000," Twitter, Inc"
908327,Anisha,24,Male,Bachelor's degree,public relation,"
Media relations and communication Crisis management and reputation repair Event planning and coordination",media ,Full-time," Marseille, France",45000, Tencent Holdings Limited
969672,Kaelin,38,Male,Bachelor's degree,Philosophy,Epistemology and metaphysics Ethics and moral philosophy Political and social philosophy,media,Full-time," Lyon, France",80000, Alibaba Group Holding Limited
985620,Eames,19,Female,Master's degree,Aerospace Engineering,Aerodynamics and fluid mechanics Materials science and engineering Control systems and instrumentation,fintech,Contract," Munich, Germany",45000," Baidu, Inc"
463421,Mayah,60,Male,Bachelor's degree,Communication Studies,Interpersonal communication and relationships Mass media and communication technology Organizational communication and management,media,Full-time," Hamburg, Germany",55000," JDcom, Inc"
957908,Kaison,36,Female,Master's degree,English Literature,Literary analysis and interpretation Creative writing and composition Rhetoric and composition theory,education,Contract," Cologne, Germany",35000," Expedia Group, Inc"
996447,Arriana,46,Male,Associate's degree,Computer Science,"Java, Python, Data Structures",media,Part-time," Frankfurt, Germany",75000," Uber Technologies, Inc"
814482,Renley,31,Male,Bachelor's Degree ,Business,"Finance, Accounting, Microsoft Excel",media,Full-time," Dresden, Germany",45000," Airbnb, Inc"
967896,Jovanny,39,Female,Master's Degree ,N/A,"Sales, Customer Service, Communication",media,Freelance," Salzburg, Austria",40000, Booking Holdings Inc
981789,Kymani,37,Male,Bachelor's Degree ,Nursing,"Patient Care, Medical Terminology",education,Full-time," Krakow, Poland",35000," Tripadvisor, Inc"
987625,Galilea,24,Female,Master's Degree ,Marketing,"Digital Marketing, Social Media",media ,Full-time," Gdansk, Poland",30000, The Priceline Group Inc
964800,Kaizley,20,Male,Bachelor's Degree ,Public Health,"Epidemiology, Biostatistics, Data Analysis",media,Internship," Valencia, Spain",65000, Agoda Company Pte Ltd
985535,Erian,35,Female,Bachelor's Degree ,Mechanical Eng.,"AutoCAD, MATLAB, Robotics",media,Freelance," Malaga, Spain",85000," Rakuten, Inc"
993819,Kenzo,22,Male,Master's Degree ,Computer Science,"C++, Java, Web Development",Manufacturing,Full-time," Porto, Portugal",30000, Yahoo! Japan Corporation
985874,Rhyder,22,Female,Bachelor's degree,Architecture,"AutoCAD, SketchUp, Adobe Photoshop",media,Full-time," Krakow, Poland",45000," Rakuten Mobile, Inc"
989238,Kymora,33,Male,Master's Degree ,Culinary Arts,"Cooking, Food Safety, Kitchen Management",education,Contract," Saint Petersburg, Russia",70000, AT&T Inc
994226,Saria,32,Female,master's degree,Accounting,"Tax Preparation, Financial Reporting, Excel",Industry Interest,Full-time," Geneva, Switzerland",75000, Verizon Communications Inc
992188,Kiah,21,Male,Master's Degree ,IT,"Network Security, Troubleshooting, Linux",Technology,Full-time, Monaco,80000, Comcast Corporation
983188,Taylin,34,Female,master's degree,Marketing,"Market Research, Strategic Planning",Finance,Contract," New York City, USA",40000," Charter Communications, Inc"
975846,Viraaj,27,Male,Master's Degree ,Environmental Sc.,"GIS, Environmental Sampling, Data Analysis",Retail,Full-time," Los Angeles, USA",60000, Vodafone Group plc
387673,Kanyon,25,Female,"master""s degree",Computer Science,"Java, Python, Data Structures",Healthcare,Full-time," Chicago, USA",20000, Orange SA
970074,Jenesis,32,Male,Bachelor's degree,Business,"Finance, Accounting, Microsoft Excel",Marketing,Full-time," Toronto, Canada",50000, Deutsche Telekom AG
988169,Kysen,34,Female,Master's degree,N/A,"Sales, Customer Service, Communication",Healthcare,Contract," Montreal, Canada",90000, Telefonica SA
977752,Elikai,28,Male," bachelor""s degree",Nursing,"Patient Care, Medical Terminology",Engineering,Part-time," Vancouver, Canada",90000, SoftBank Group Corp
980442,Aviva,49,Female,Associate's degree,Marketing,"Digital Marketing, Social Media",Technology,Full-time," Mexico City, Mexico",120000, Xiaomi Corporation
920613,Kordell,25,Female,Bachelor's degree,Engineering,"MATLAB, SolidWorks, CAD",Architecture,Freelance," Miami, USA",110000, Lenovo Group Limited
981311,Zariyah,39,Female,Master's degree,Psychology,"Counseling, Psychotherapy",Hospitality,Full-time," San Francisco, USA",100000, Dell Technologies Inc
962315,Kaelani,23,Female,Bachelor's degree,N/A,"Hospitality, Cooking, Time Management",Finance,Full-time," Washington DC, USA",130000, HP Inc
976905,Ema,21,Male,Master's degree,Graphic Design,"Adobe Photoshop, Illustrator",Technology,Internship," Boston, USA",150000, Canon Inc
992838,Jazaria,26,Female,Bachelor's degree,Education,"Curriculum Design, Teaching",Marketing,Freelance," Seattle, USA",65000, Fujitsu Limited
963311,Nalanee,29,Male,Associate's degree,Marketing,"Marketing Analytics, Market Research, Advertising",Environmental Sc.,Part-time," Austin, USA",85000, NEC Corporation
989326,Kyndle,18,Female,Bachelor's degree,Mechanical Engineering,"CAD, FEA, Design for Manufacturing",Technology,Full-time," Houston, USA",30000," Ricoh Company, Ltd"
988162,Andon,15,Male,Associate's degree,Psychology,"Counseling, Research Methods, Communication",Finance,Full-time," Dallas, USA",45000, Sony Corporation
979220,Karishma,44,Female,Master's degree,Finance,"Financial Analysis, Investment Management",Retail,Contract," San Diego, USA",70000," Konica Minolta, Inc"
977237,Demi,32,Male,Bachelor's degree,Journalism,"Writing, Editing, Social Media Management",Healthcare,Full-time," Phoenix, USA",75000, Xerox Holdings Corporation
968825,Kien,21,Female,Bachelor's degree,Civil Engineering,"AutoCAD, Construction Management, Project Planning",Marketing,Full-time," Atlanta, USA",80000,apple
960089,Emmalynn,33,Male,Master's degree,Biology,"Lab Techniques, Research Methodology, Data Analysis",Engineering,Contract," Denver, USA",40000,samsung
900917,davide baye,24,Female," bachelor""s degree",Economics,"Econometrics, Microeconomics, Statistical Analysis",Healthcare,Part-time," Nashville, USA",60000,google
969314,emilia duan,29,Female,Associate's degree,Education,"Curriculum Design, Teaching, Classroom Management",Hospitality,Full-time," Portland, USA",20000,merck & co
980355,ceaig mark,27,Female,Bachelor's degree,Public Health,"Epidemiology, Biostatistics, Health Policy",Creative,Freelance," Calgary, Canada",65000,ABB
959737,souzey oley,20,Female,Bachelor's degree,Graphic Design,"Adobe Creative Suite, Illustration, Typography",Education,Full-time," Ottawa, Canada",50000,johnson &johnson
960470,adi ali,25,Male,Master's degree,Environmental Science,"GIS, Fieldwork, Environmental Policy",Marketing,Contract," Quebec City, Canada",90000,bechtel construction
959273,sams sus,35,Female," bachelor""s degree",International Business,"Cross-cultural Communication, Global Marketing",Manufacturing,Part-time," Guadalajara, Mexico",100000,Microsoft
984399,crish guan,36,Male,Bachelor's degree,Computer Science,"Java, Python, Data Structures",Healthcare,Freelance," Cancun, Mexico",65000,bechtel construction
987419,cole duke,38,Female,Master's degree,Business,"Finance, Accounting, Microsoft Excel",Finance,Full-time," Tijuana, Mexico",85000,merck & co
979178,russi ma,36,Male,Master's degree,health,"medicals, Customer Service, Communication",Media,Full-time," Edmonton, Canada",30000,apple
991978,schols phil,38,Female,Bachelor's degree,Nursing,"Patient Care, Medical Terminology",Construction,Contract," Winnipeg, Canada",45000,samsung
958685,oley austin,21,Male,Bachelor's degree,Marketing,"Digital Marketing, Social Media",Science,Part-time," Anchorage, USA",70000,google
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
981014,,,,,,,,,,,
